horario,pressao,geracao,vazao
"08/02/2023 17:32:21",319,5,36869
"08/02/2023 17:32:21",331,8,36869
"08/02/2023 17:32:21",345,8,36869
"08/02/2023 17:32:21",331,7,36869
"08/02/2023 17:32:21",313,9,36869
"08/02/2023 17:32:21",328,7,36869
"08/02/2023 17:32:22",359,9,36869
"08/02/2023 17:32:22",360,20,36869
"08/02/2023 17:32:22",333,20,36869
"08/02/2023 17:32:22",335,1,36869
"08/02/2023 17:32:22",345,9,36869
"08/02/2023 17:32:22",346,5,36869
"08/02/2023 17:32:22",332,26,36869
"08/02/2023 17:32:22",348,2,36869
"08/02/2023 17:32:22",331,24,36869
"08/02/2023 17:32:22",344,7,36869
"08/02/2023 17:32:23",350,16,36869
"08/02/2023 17:32:23",314,9,36869
"08/02/2023 17:32:23",351,21,36869
"08/02/2023 17:32:23",299,21,36869
"08/02/2023 17:32:23",345,9,36869
"08/02/2023 17:32:23",349,5,36869
"08/02/2023 17:32:23",332,2,36869
"08/02/2023 17:32:23",347,3,36869
"08/02/2023 17:32:23",327,3,36869
"08/02/2023 17:32:23",343,5,36869
"08/02/2023 17:32:24",326,19,36869
"08/02/2023 17:32:24",327,20,36869
"08/02/2023 17:32:24",318,8,36869
"08/02/2023 17:32:24",331,9,36869
"08/02/2023 17:32:24",345,2,36869
"08/02/2023 17:32:24",346,0,36869
"08/02/2023 17:32:24",349,8,36869
"08/02/2023 17:32:24",333,3,36869
"08/02/2023 17:32:24",335,4,36869
"08/02/2023 17:32:24",333,7,36869
"08/02/2023 17:32:25",331,7,36869
"08/02/2023 17:32:25",316,21,36869
"08/02/2023 17:32:25",329,17,36869
"08/02/2023 17:32:25",346,5,36869
"08/02/2023 17:32:25",330,18,36869
"08/02/2023 17:32:25",346,8,36869
"08/02/2023 17:32:25",332,4,36869
"08/02/2023 17:32:25",345,8,36869
"08/02/2023 17:32:25",347,5,36869
"08/02/2023 17:32:25",328,20,36869
"08/02/2023 17:32:26",331,17,36869
"08/02/2023 17:32:26",344,8,36869
"08/02/2023 17:32:26",331,8,36869
"08/02/2023 17:32:26",330,24,36869
"08/02/2023 17:32:26",313,18,36869
"08/02/2023 17:32:26",346,11,36869
"08/02/2023 17:32:26",334,20,36869
"08/02/2023 17:32:26",328,7,36869
"08/02/2023 17:32:26",351,8,36869
"08/02/2023 17:32:26",350,16,36869
"08/02/2023 17:32:27",318,4,36869
"08/02/2023 17:32:27",331,7,36869
"08/02/2023 17:32:27",351,22,36869
"08/02/2023 17:32:27",345,9,36869
"08/02/2023 17:32:27",333,19,36869
"08/02/2023 17:32:27",319,19,36869
"08/02/2023 17:32:27",345,5,36869
"08/02/2023 17:32:27",330,18,36869
"08/02/2023 17:32:27",345,24,36869
"08/02/2023 17:32:27",344,3,36869
"08/02/2023 17:32:28",332,10,36869
"08/02/2023 17:32:28",333,21,36869
"08/02/2023 17:32:28",319,5,36869
"08/02/2023 17:32:28",335,19,36869
"08/02/2023 17:32:28",333,5,36869
"08/02/2023 17:32:28",316,5,36869
"08/02/2023 17:32:28",331,16,36869
"08/02/2023 17:32:28",328,9,36869
"08/02/2023 17:32:28",333,16,36869
"08/02/2023 17:32:28",344,8,36869
"08/02/2023 17:32:29",319,19,36869
"08/02/2023 17:32:29",332,9,36869
"08/02/2023 17:32:29",329,9,36869
"08/02/2023 17:32:29",320,18,36869
"08/02/2023 17:32:29",330,17,36869
"08/02/2023 17:32:29",343,9,36869
"08/02/2023 17:32:29",333,3,36869
"08/02/2023 17:32:29",333,23,36869
"08/02/2023 17:32:29",344,16,36869
"08/02/2023 17:32:29",344,16,36869
"08/02/2023 17:32:30",329,11,36869
"08/02/2023 17:32:30",332,17,36869
"08/02/2023 17:32:30",329,7,36869
"08/02/2023 17:32:30",313,18,36869
"08/02/2023 17:32:30",330,21,36869
"08/02/2023 17:32:30",328,18,36869
"08/02/2023 17:32:30",332,19,36869
"08/02/2023 17:32:30",328,3,36869
"08/02/2023 17:32:30",345,8,36869
"08/02/2023 17:32:30",312,5,36869
"08/02/2023 17:32:31",328,21,36869
"08/02/2023 17:32:31",342,16,36869
"08/02/2023 17:32:31",319,8,36869
"08/02/2023 17:32:31",327,22,36869
"08/02/2023 17:32:31",320,3,36869
"08/02/2023 17:32:31",329,18,36869
"08/02/2023 17:32:31",329,10,36869
"08/02/2023 17:32:31",336,18,36869
"08/02/2023 17:32:31",331,18,36869
"08/02/2023 17:32:31",348,18,36869
"08/02/2023 17:32:32",328,6,36869
"08/02/2023 17:32:32",345,18,36869
"08/02/2023 17:32:32",363,20,36869
"08/02/2023 17:32:32",330,0,36869
"08/02/2023 17:32:32",320,8,36869
"08/02/2023 17:32:32",333,18,36869
"08/02/2023 17:32:32",350,17,36869
"08/02/2023 17:32:32",328,6,36869
"08/02/2023 17:32:32",360,18,36869
"08/02/2023 17:32:32",346,18,36869
"08/02/2023 17:32:33",333,6,36869
"08/02/2023 17:32:33",316,19,36869
"08/02/2023 17:32:33",317,23,36869
"08/02/2023 17:32:33",326,7,36869
"08/02/2023 17:32:33",319,18,36869
"08/02/2023 17:32:33",349,8,36869
"08/02/2023 17:32:33",347,22,36869
"08/02/2023 17:32:33",314,11,36869
"08/02/2023 17:32:33",347,8,36869
"08/02/2023 17:32:33",328,5,36869
"08/02/2023 17:32:34",315,18,36869
"08/02/2023 17:32:34",318,7,36869
"08/02/2023 17:32:34",334,9,36869
"08/02/2023 17:32:34",319,6,36869
"08/02/2023 17:32:34",333,6,36869
"08/02/2023 17:32:34",341,17,36869
"08/02/2023 17:32:34",346,6,36869
"08/02/2023 17:32:34",316,16,36869
"08/02/2023 17:32:34",347,16,36869
"08/02/2023 17:32:34",332,18,36869
"08/02/2023 17:32:35",333,18,36869
"08/02/2023 17:32:35",318,2,36869
"08/02/2023 17:32:35",332,8,36869
"08/02/2023 17:32:35",318,20,36869
"08/02/2023 17:32:35",344,6,36869
"08/02/2023 17:32:35",330,6,36869
"08/02/2023 17:32:35",317,5,36869
"08/02/2023 17:32:35",347,4,36869
"08/02/2023 17:32:35",344,17,36869
"08/02/2023 17:32:35",316,7,36869
"08/02/2023 17:32:36",328,9,36869
"08/02/2023 17:32:36",313,20,36869
"08/02/2023 17:32:36",348,7,36869
"08/02/2023 17:32:36",328,18,36869
"08/02/2023 17:32:36",345,16,36869
"08/02/2023 17:32:36",330,4,36869
"08/02/2023 17:32:36",313,24,36869
"08/02/2023 17:32:36",328,2,36869
"08/02/2023 17:32:36",315,18,36869
"08/02/2023 17:32:36",345,8,36869
"08/02/2023 17:32:37",299,20,36869
"08/02/2023 17:32:37",327,19,36869
"08/02/2023 17:32:37",317,17,36869
"08/02/2023 17:32:37",317,8,36869
"08/02/2023 17:32:37",330,6,36869
"08/02/2023 17:32:37",317,4,36869
"08/02/2023 17:32:37",318,19,36869
"08/02/2023 17:32:37",331,6,36869
"08/02/2023 17:32:37",329,19,36869
"08/02/2023 17:32:37",329,9,36869
"08/02/2023 17:32:38",318,5,36869
"08/02/2023 17:32:38",316,19,36869
"08/02/2023 17:32:38",319,8,36869
"08/02/2023 17:32:38",346,6,36869
"08/02/2023 17:32:38",317,8,36869
"08/02/2023 17:32:38",300,9,36869
"08/02/2023 17:32:38",312,19,36869
"08/02/2023 17:32:38",328,8,36869
"08/02/2023 17:32:38",332,8,36869
"08/02/2023 17:32:38",303,7,36869
"08/02/2023 17:32:39",320,16,36869
"08/02/2023 17:32:39",412,16,36869
"08/02/2023 17:32:39",311,8,36869
"08/02/2023 17:32:39",315,8,36869
"08/02/2023 17:32:39",320,21,36869
"08/02/2023 17:32:39",315,5,36869
"08/02/2023 17:32:39",311,18,36869
"08/02/2023 17:32:39",302,9,36869
"08/02/2023 17:32:39",318,1,36869
"08/02/2023 17:32:39",317,9,36869
"08/02/2023 17:32:40",317,3,36869
"08/02/2023 17:32:40",328,7,36869
"08/02/2023 17:32:40",317,18,36869
"08/02/2023 17:32:40",317,4,36869
"08/02/2023 17:32:40",334,5,36869
"08/02/2023 17:32:40",319,9,36869
"08/02/2023 17:32:40",314,19,36869
"08/02/2023 17:32:40",301,9,36869
"08/02/2023 17:32:40",310,19,36869
"08/02/2023 17:32:40",314,8,36869
"08/02/2023 17:32:41",316,8,36869
"08/02/2023 17:32:41",327,8,36869
"08/02/2023 17:32:41",315,6,36869
"08/02/2023 17:32:41",328,4,36869
"08/02/2023 17:32:41",313,17,36869
"08/02/2023 17:32:41",313,9,36869
"08/02/2023 17:32:41",318,16,36869
"08/02/2023 17:32:41",316,17,36869
"08/02/2023 17:32:41",296,18,36869
"08/02/2023 17:32:41",311,21,36869
"08/02/2023 17:32:42",315,9,36869
"08/02/2023 17:32:42",298,8,36869
"08/02/2023 17:32:42",303,18,36869
"08/02/2023 17:32:42",287,6,36869
"08/02/2023 17:32:42",298,16,36869
"08/02/2023 17:32:42",312,8,36869
"08/02/2023 17:32:42",299,5,36869
"08/02/2023 17:32:42",313,6,36869
"08/02/2023 17:32:42",314,7,36869
"08/02/2023 17:32:42",316,18,36869
"08/02/2023 17:32:43",301,7,36869
"08/02/2023 17:32:43",309,16,36869
"08/02/2023 17:32:43",300,8,36869
"08/02/2023 17:32:43",301,6,36869
"08/02/2023 17:32:43",299,8,36869
"08/02/2023 17:32:43",316,9,36869
"08/02/2023 17:32:43",300,18,36869
"08/02/2023 17:32:43",297,6,36869
"08/02/2023 17:32:43",328,10,36869
"08/02/2023 17:32:43",300,7,36869
"08/02/2023 17:32:44",288,6,36869
"08/02/2023 17:32:44",301,17,36869
"08/02/2023 17:32:44",311,6,36869
"08/02/2023 17:32:44",311,6,36869
"08/02/2023 17:32:44",295,10,36869
"08/02/2023 17:32:44",295,10,36869
"08/02/2023 17:32:44",302,18,36869
"08/02/2023 17:32:44",301,7,36869
"08/02/2023 17:32:44",315,21,36869
"08/02/2023 17:32:44",299,21,36869
"08/02/2023 17:32:45",296,5,36869
"08/02/2023 17:32:45",297,22,36869
"08/02/2023 17:32:45",299,20,36869
"08/02/2023 17:32:45",298,16,36869
"08/02/2023 17:32:45",286,18,36869
"08/02/2023 17:32:45",303,4,36869
"08/02/2023 17:32:45",286,17,36869
"08/02/2023 17:32:45",300,18,36869
"08/02/2023 17:32:45",283,19,36869
"08/02/2023 17:32:46",287,16,36869
"08/02/2023 17:32:46",300,8,36869
"08/02/2023 17:32:46",298,18,36869
"08/02/2023 17:32:46",285,19,36869
"08/02/2023 17:32:46",313,8,36869
"08/02/2023 17:32:46",301,20,36869
"08/02/2023 17:32:46",283,18,36869
"08/02/2023 17:32:46",295,6,36869
"08/02/2023 17:32:46",270,19,36869
"08/02/2023 17:32:46",296,11,36869
"08/02/2023 17:32:46",301,8,36869
"08/02/2023 17:32:47",286,6,36869
"08/02/2023 17:32:47",297,7,36869
"08/02/2023 17:32:47",272,8,36869
"08/02/2023 17:32:47",268,7,36869
"08/02/2023 17:32:47",301,8,36870
"08/02/2023 17:32:47",304,20,36870
"08/02/2023 17:32:47",297,6,36870
"08/02/2023 17:32:47",286,21,36870
"08/02/2023 17:32:47",286,7,36870
"08/02/2023 17:32:48",284,3,36870
"08/02/2023 17:32:48",285,7,36870
"08/02/2023 17:32:48",297,8,36870
"08/02/2023 17:32:48",283,18,36870
"08/02/2023 17:32:48",281,17,36870
"08/02/2023 17:32:48",301,8,36870
"08/02/2023 17:32:48",269,4,36870
"08/02/2023 17:32:48",282,18,36870
"08/02/2023 17:32:48",286,11,36870
"08/02/2023 17:32:48",267,5,36870
"08/02/2023 17:32:49",284,16,36870
"08/02/2023 17:32:49",282,6,36870
"08/02/2023 17:32:49",287,9,36870
"08/02/2023 17:32:49",287,9,36870
"08/02/2023 17:32:49",270,20,36870
"08/02/2023 17:32:49",286,6,36870
"08/02/2023 17:32:49",270,6,36870
"08/02/2023 17:32:49",269,18,36870
"08/02/2023 17:32:49",279,18,36870
"08/02/2023 17:32:49",458,8,36870
"08/02/2023 17:32:50",270,18,36870
"08/02/2023 17:32:50",281,10,36870
"08/02/2023 17:32:50",261,6,36870
"08/02/2023 17:32:50",281,20,36870
"08/02/2023 17:32:50",280,5,36870
"08/02/2023 17:32:50",286,7,36870
"08/02/2023 17:32:50",278,5,36870
"08/02/2023 17:32:50",253,5,36870
"08/02/2023 17:32:50",255,9,36870
"08/02/2023 17:32:50",252,20,36870
"08/02/2023 17:32:51",272,6,36870
"08/02/2023 17:32:51",255,7,36870
"08/02/2023 17:32:51",269,2,36870
"08/02/2023 17:32:51",352,7,36870
"08/02/2023 17:32:51",268,4,36870
"08/02/2023 17:32:51",263,17,36870
"08/02/2023 17:32:51",265,20,36870
"08/02/2023 17:32:51",269,17,36870
"08/02/2023 17:32:51",266,8,36870
"08/02/2023 17:32:51",255,7,36870
"08/02/2023 17:32:52",279,9,36870
"08/02/2023 17:32:52",266,6,36870
"08/02/2023 17:32:52",253,5,36870
"08/02/2023 17:32:52",265,9,36870
"08/02/2023 17:32:52",256,8,36870
"08/02/2023 17:32:52",249,4,36870
"08/02/2023 17:32:52",251,17,36870
"08/02/2023 17:32:52",281,17,36870
"08/02/2023 17:32:52",264,8,36870
"08/02/2023 17:32:52",263,19,36870
"08/02/2023 17:32:53",266,17,36870
"08/02/2023 17:32:53",253,3,36870
"08/02/2023 17:32:53",268,7,36870
"08/02/2023 17:32:53",267,16,36870
"08/02/2023 17:32:53",238,5,36871
"08/02/2023 17:32:53",249,4,36871
"08/02/2023 17:32:53",254,7,36871
"08/02/2023 17:32:53",268,16,36871
"08/02/2023 17:32:53",248,18,36871
"08/02/2023 17:32:53",250,4,36872
"08/02/2023 17:32:54",267,10,36872
"08/02/2023 17:32:54",237,21,36872
"08/02/2023 17:32:54",248,18,36872
"08/02/2023 17:32:54",238,1,36873
"08/02/2023 17:32:54",252,6,36873
"08/02/2023 17:32:54",249,3,36873
"08/02/2023 17:32:54",249,6,36873
"08/02/2023 17:32:54",252,21,36873
"08/02/2023 17:32:54",262,8,36873
"08/02/2023 17:32:54",221,9,36873
"08/02/2023 17:32:55",248,9,36873
"08/02/2023 17:32:55",238,11,36873
"08/02/2023 17:32:55",238,10,36873
"08/02/2023 17:32:55",252,16,36873
"08/02/2023 17:32:55",236,5,36873
"08/02/2023 17:32:55",239,8,36873
"08/02/2023 17:32:55",221,7,36873
"08/02/2023 17:32:55",223,6,36873
"08/02/2023 17:32:55",252,5,36873
"08/02/2023 17:32:55",237,16,36873
"08/02/2023 17:32:56",236,6,36873
"08/02/2023 17:32:56",234,18,36873
"08/02/2023 17:32:56",231,6,36873
"08/02/2023 17:32:56",247,8,36873
"08/02/2023 17:32:56",217,20,36873
"08/02/2023 17:32:56",238,8,36873
"08/02/2023 17:32:56",235,17,36874
"08/02/2023 17:32:56",248,8,36874
"08/02/2023 17:32:56",217,7,36875
"08/02/2023 17:32:56",248,16,36875
"08/02/2023 17:32:57",206,10,36875
"08/02/2023 17:32:57",219,21,36876
"08/02/2023 17:32:57",215,6,36876
"08/02/2023 17:32:57",235,9,36876
"08/02/2023 17:32:57",234,8,36876
"08/02/2023 17:32:57",231,3,36876
"08/02/2023 17:32:57",233,11,36876
"08/02/2023 17:32:57",218,16,36876
"08/02/2023 17:32:57",207,20,36876
"08/02/2023 17:32:57",190,8,36876
"08/02/2023 17:32:58",222,5,36876
"08/02/2023 17:32:58",189,9,36876
"08/02/2023 17:32:58",223,8,36876
"08/02/2023 17:32:58",235,4,36876
"08/02/2023 17:32:58",232,10,36876
"08/02/2023 17:32:58",232,19,36876
"08/02/2023 17:32:58",219,9,36876
"08/02/2023 17:32:58",218,6,36876
"08/02/2023 17:32:58",221,7,36876
"08/02/2023 17:32:58",190,17,36876
"08/02/2023 17:32:59",234,18,36876
"08/02/2023 17:32:59",218,7,36876
"08/02/2023 17:32:59",224,17,36876
"08/02/2023 17:32:59",216,6,36876
"08/02/2023 17:32:59",206,0,36876
"08/02/2023 17:32:59",219,8,36876
"08/02/2023 17:32:59",205,3,36876
"08/02/2023 17:32:59",221,19,36876
"08/02/2023 17:32:59",207,6,36876
"08/02/2023 17:32:59",216,7,36876
"08/02/2023 17:33:00",221,8,36876
"08/02/2023 17:33:00",204,7,36876
"08/02/2023 17:33:00",215,8,36876
"08/02/2023 17:33:00",203,18,36876
"08/02/2023 17:33:00",203,7,36876
"08/02/2023 17:33:00",215,9,36876
"08/02/2023 17:33:00",203,7,36876
"08/02/2023 17:33:00",204,6,36876
"08/02/2023 17:33:00",190,19,36876
"08/02/2023 17:33:00",187,17,36876
"08/02/2023 17:33:01",205,4,36876
"08/02/2023 17:33:01",203,5,36876
"08/02/2023 17:33:01",202,22,36876
"08/02/2023 17:33:01",214,5,36876
"08/02/2023 17:33:01",202,6,36876
"08/02/2023 17:33:01",204,2,36876
"08/02/2023 17:33:01",216,4,36876
"08/02/2023 17:33:01",201,6,36876
"08/02/2023 17:33:01",185,7,36876
"08/02/2023 17:33:01",184,19,36876
"08/02/2023 17:33:02",202,17,36876
"08/02/2023 17:33:02",175,22,36876
"08/02/2023 17:33:02",202,8,36876
"08/02/2023 17:33:02",200,17,36876
"08/02/2023 17:33:02",204,17,36876
"08/02/2023 17:33:02",234,8,36876
"08/02/2023 17:33:02",189,7,36876
"08/02/2023 17:33:02",189,18,36876
"08/02/2023 17:33:02",188,7,36876
"08/02/2023 17:33:02",206,17,36876
"08/02/2023 17:33:03",176,18,36876
"08/02/2023 17:33:03",188,7,36876
"08/02/2023 17:33:03",138,6,36876
"08/02/2023 17:33:03",192,7,36876
"08/02/2023 17:33:03",186,18,36876
